X,Y,PUSHBUTTON_TYPE,INTERSECTION_ID,STATUS,ESTIMATED_YEAR_OF_IMPROVEMENT,YEAR_INSPECTED,GIS_ID,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,SE_ANNO_CAD_DATA,GLOBALID,OBJECTID
-8572589.02430563,4709169.79680423,None,,1,2030,2016,ADA_APSPt_1859,cwright,2016/08/22 16:49:36+00,ADA,2024/06/27 20:42:58+00,,{A8678B20-9A60-4CE3-A3F7-D9685F2C33F2},1859
-8573798.99294112,4708942.95242222,None,,1,2030,2016,ADA_APSPt_1860,bblowe,2016/08/15 20:56:06+00,ADA,2024/06/27 20:42:58+00,,{2C876B46-82E0-4AC6-B0F6-EC612D3CF29E},1860
-8572469.30168817,4709571.20196092,None,,1,2030,2016,ADA_APSPt_1861,cwright,2016/08/19 21:33:00+00,ADA,2024/06/27 20:42:58+00,,{7B455061-A7EA-4006-9E6B-6EFC1E1342F2},1861
-8569889.3932041,4710740.33049705,None,,1,2030,2016,ADA_APSPt_1862,cwright,2016/08/17 21:04:36+00,ADA,2024/06/27 20:42:58+00,,{E7C9AFE1-F6C9-4445-AEB4-A2589ACE6A18},1862
-8572268.28594165,4696522.42904696,None,,1,2030,2016,ADA_APSPt_1863,jmohammad,2016/08/09 17:09:52+00,ADA,2024/06/27 20:42:58+00,,{14B480AD-B312-447E-AA50-F0469A25BAC4},1863
-8573276.37732196,4705353.50034102,None,,1,2030,2016,ADA_APSPt_1864,dwilkins,2016/09/02 23:18:03+00,ADA,2024/06/27 20:42:58+00,,{A30B08B4-E37A-4F72-A042-577FD37E5B6F},1864
-8572515.96309213,4709359.86940491,None,,1,2030,2016,ADA_APSPt_1865,cwright,2016/08/19 21:47:20+00,ADA,2024/06/27 20:42:58+00,,{ADDDA1D5-2AA0-418C-B05C-8976F35DC3B9},1865
-8574019.72465403,4709663.85870387,None,,1,2030,2016,ADA_APSPt_1866,sbennett,2016/08/09 22:02:31+00,ADA,2024/06/27 20:42:58+00,,{484F4FBF-AED3-4E07-8E8B-D6A1A290E098},1866
-8571652.6619637,4706209.58394474,None,,1,2030,2016,ADA_APSPt_1867,dwilkins,2016/08/22 22:47:17+00,ADA,2024/06/27 20:42:58+00,,{A10F106B-A301-4BDB-B23A-F94735A8F59E},1867
-8577485.69795677,4716188.38452564,Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_1868,byohannes,2016/07/27 19:43:25+00,ADA,2024/06/27 20:42:58+00,,{6CFE7004-29A2-4041-8EDE-B60290979F3A},1868
-8570434.20469084,4710359.70787236,None,,1,2030,2016,ADA_APSPt_1869,cwright,2016/08/18 20:22:23+00,ADA,2024/06/27 20:42:58+00,,{923574A2-42E5-4272-9057-6DE3DCD999F8},1869
-8574604.11043489,4712061.15297614,None,,1,2030,2016,ADA_APSPt_1870,,,ADA,2024/06/27 20:42:58+00,,{DC008477-AE58-4DD9-AAAD-248997BB9B52},1870
-8571979.50397398,4705560.46627663,None,,1,2030,2016,ADA_APSPt_1871,dwilkins,2016/08/12 22:34:29+00,ADA,2024/06/27 20:42:58+00,,{314AC0B3-4996-42FC-890E-FB85CDA63774},1871
-8569884.26329574,4707405.45093302,Type B: 3-inch button (non-compliant),,1,2030,2016,ADA_APSPt_1872,hseyedinejad,2016/08/22 18:41:23+00,ADA,2024/06/27 20:42:58+00,,{0D2D3C56-3CE4-405A-B2EB-DE9E89A83047},1872
-8566062.61802134,4706494.50740876,None,,1,2030,2016,ADA_APSPt_1873,bblowe,2016/08/11 04:10:44+00,ADA,2024/06/27 20:42:58+00,,{EC98222E-9ED7-48F7-A4F8-3E3B8E2C8D63},1873
-8566595.39696426,4702232.07644682,Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_1874,cwright,2016/08/29 23:21:40+00,ADA,2024/06/27 20:42:58+00,,{4B93E92A-AC12-4806-8834-DC6E8C63B9AE},1874
-8573408.44119795,4707101.58107936,None,,1,2030,2016,ADA_APSPt_1875,dwilkins,2016/09/16 08:20:26+00,ADA,2024/06/27 20:42:58+00,,{FAD8AEF5-A366-4142-B2E6-5FCB1FA60DAE},1875
-8579683.91432586,4712297.97631123,Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_1876,bblowe,2016/09/07 07:27:47+00,ADA,2024/06/27 20:42:58+00,,{A87D2615-5558-4A69-999D-137F4F665CAF},1876
-8576786.3464082,4707911.56679733,None,,1,2030,2016,ADA_APSPt_1877,dwilkins,2016/09/07 06:40:52+00,ADA,2024/06/27 20:42:58+00,,{1FE564AE-ECBF-44F2-8B86-9710983B650E},1877
-8565703.75710282,4702157.74260289,None,,1,2030,2016,ADA_APSPt_1878,byohannes,2016/08/16 19:13:22+00,ADA,2024/06/27 20:42:58+00,,{C59356F2-A3AF-45F9-BE67-791D20C6337C},1878
-8574891.48133794,4710559.89161566,None,,1,2030,2016,ADA_APSPt_1879,hseyedinejad,2016/08/09 00:54:12+00,ADA,2024/06/27 20:42:58+00,,{6A86C6F4-B70B-415F-B405-4AF638EB25F0},1879
-8573105.60046323,4715416.41004843,Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_1880,Sbennett,2016/08/10 19:28:35+00,ADA,2024/06/27 20:42:58+00,,{22F4CFBC-92A7-46CF-9702-C4F9FA0BC448},1880
-8574625.42209491,4707309.9090325,None,,1,2030,2016,ADA_APSPt_1881,dwilkins,2016/09/14 09:36:37+00,ADA,2024/06/27 20:42:58+00,,{6F475C34-C1DC-4113-8936-C090CDE4C8CE},1881
-8569270.01981494,4705598.52315188,Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_1882,dwilkins,2016/08/23 21:53:12+00,ADA,2024/06/27 20:42:58+00,,{789536A3-A1CE-4FD0-9CC0-AEFD9C4A1DBA},1882
-8572945.11904981,4708942.64617688,None,,1,2030,2016,ADA_APSPt_1883,bblowe,2016/08/17 04:16:11+00,ADA,2024/06/27 20:42:58+00,,{E96C1F6E-110F-4CED-A0CC-2195B5958A65},1883
-8571663.50419181,4707723.00241876,None,,1,2030,2016,ADA_APSPt_1884,bblowe,2016/08/19 04:47:39+00,ADA,2024/06/27 20:42:58+00,,{FC20FB28-1BC2-4E54-ACC7-3E8865370050},1884
-8582901.36806292,4710907.53280256,None,,1,2030,2016,ADA_APSPt_1885,mkeke,2016/09/04 02:01:43+00,ADA,2024/06/27 20:42:58+00,,{2B407F8C-C924-41A5-80D6-03A5C42F3961},1885
-8567320.28657036,4712166.21243823,None,,1,2030,2016,ADA_APSPt_1886,cwright,2016/08/24 23:04:17+00,ADA,2024/06/27 20:42:58+00,,{65E76789-1166-4921-A683-BCA274BE690D},1886
-8569252.54436212,4707700.85144215,Type A : Old version (non-compliant),,1,2030,2016,ADA_APSPt_1887,jmohammad,2016/08/26 16:18:37+00,ADA,2024/06/27 20:42:58+00,,{612731B3-18CF-4FB0-A6D2-8582383287B1},1887
-8569615.93824533,4702767.51598435,None,,1,2030,2016,ADA_APSPt_1888,hseyedinejad,2016/08/25 20:37:39+00,ADA,2024/06/27 20:42:58+00,,{7425E09D-46BF-4CB1-8533-5CA39BD998A2},1888
-8571187.8380145,4705591.70523492,None,,1,2030,2016,ADA_APSPt_1889,dwilkins,2016/08/23 21:49:43+00,ADA,2024/06/27 20:42:58+00,,{5C631BE0-2D00-40BA-9CD1-2616ED177E6C},1889
-8573718.47489479,4707697.70404814,None,,1,2030,2016,ADA_APSPt_1890,bblowe,2016/08/18 04:58:08+00,ADA,2024/06/27 20:42:58+00,,{01C69D1B-A0E3-43E3-AFB9-B8FC06429A4E},1890
-8574440.11548475,4717374.05425453,None,,1,2030,2016,ADA_APSPt_1891,mkeke,2016/08/16 15:25:07+00,ADA,2024/06/27 20:42:58+00,,{773421C5-9F36-4011-91E0-229FCC2334C1},1891
-8574059.42465172,4706816.45586172,None,,1,2030,2016,ADA_APSPt_1892,dwilkins,2016/09/16 06:44:18+00,ADA,2024/06/27 20:42:58+00,,{4C1F5645-0A0F-4AA5-844A-E492D91A7C10},1892
-8574892.82257378,4713976.11284251,None,,1,2030,2016,ADA_APSPt_1893,sbennett,2016/08/08 22:37:14+00,ADA,2024/06/27 20:42:58+00,,{81EE3893-29ED-485C-B7CD-B63CBEFB3C24},1893
-8575139.72231932,4708377.29756232,None,,1,2030,2016,ADA_APSPt_1894,,,ADA,2024/06/27 20:42:58+00,,{378E4652-6057-41E3-9AD2-4F97F8B08854},1894
-8570507.14633328,4714180.24272103,None,,5,2030,2016,ADA_APSPt_1895,pkhouri,2016/08/29 19:03:48+00,ADA,2024/06/27 20:42:58+00,,{98A80F1E-792F-409A-99DB-D6E95B6EA4D8},1895
-8573828.9216299,4707890.43025051,None,,1,2030,2016,ADA_APSPt_1896,bblowe,2016/08/15 20:12:01+00,ADA,2024/06/27 20:42:58+00,,{11F6D512-317E-48CA-8DA1-EA6C6C1DFD03},1896
-8577970.05055466,4712163.65714715,None,,1,2030,2016,ADA_APSPt_1897,bblowe,2016/08/25 06:28:40+00,ADA,2024/06/27 20:42:58+00,,{A6952A08-99CE-4FC9-AF19-0442405ACBBD},1897
-8573829.00279488,4715723.94544062,None,,1,2030,2016,ADA_APSPt_1898,sbennett,2016/08/10 18:45:33+00,ADA,2024/06/27 20:42:58+00,,{DFAA66E1-D2A5-4B6B-B597-891B69DA76F6},1898
-8578617.89243071,4708313.51201631,None,,1,2030,2016,ADA_APSPt_1899,kshedrick,2016/09/05 18:33:50+00,ADA,2024/06/27 20:42:58+00,,{D8BF45BE-61F1-4F71-BA93-33919FA5F0B6},1899
-8573690.00099865,4707542.49112842,Type B: 3-inch button (non-compliant),,1,2030,2016,ADA_APSPt_1900,bblowe,2016/08/11 23:05:19+00,ADA,2024/06/27 20:42:58+00,,{5D4AD6AD-1284-4A05-A3EC-AD3CEF54EB04},1900
-8572130.18094233,4715316.68766606,None,,1,2030,2016,ADA_APSPt_1901,mkeke,2016/08/11 17:31:06+00,ADA,2024/06/27 20:42:58+00,,{DD79986E-3989-4C2B-A7B5-AC0DC44DDF7B},1901
-8573106.82375798,4706816.21713696,None,,1,2030,2016,ADA_APSPt_1902,dwilkins,2016/08/26 17:36:39+00,ADA,2024/06/27 20:42:58+00,,{2D519273-909B-4495-BB5B-C2709A044A0D},1902
-8572086.40065315,4698847.76498962,,,5,2030,2016,ADA_APSPt_1903,byohannes,2016/08/04 18:18:21+00,ADA,2024/06/27 20:42:58+00,,{AC8202AA-B129-4456-9D21-5266E5998614},1903
-8575971.63579223,4706247.93808935,Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_1904,sbennett,2016/09/08 19:34:26+00,ADA,2024/06/27 20:42:58+00,,{FDB3CFC6-6A54-4D09-B9FB-CA455959082F},1904
-8569142.54265072,4709823.53941165,None,,5,2030,2016,ADA_APSPt_1905,jmohammad,2016/08/22 21:14:21+00,ADA,2024/06/27 20:42:58+00,,{4E73D0B9-1D4A-4063-8C93-3282FCFD3333},1905
-8575134.06937838,4709803.46208955,None,,1,2030,2016,ADA_APSPt_1906,cbarreto,2016/08/04 18:54:58+00,ADA,2024/06/27 20:42:58+00,,{C10A72E4-95AE-4787-AE20-F358F1F70111},1906
-8575686.45976141,4707398.11784963,None,,1,2030,2016,ADA_APSPt_1907,cwright,2016/09/14 02:18:56+00,ADA,2024/06/27 20:42:58+00,,{8DF30E5E-2DD1-43A8-A26C-1FE063327BBC},1907
-8579986.81575415,4716640.06349219,None,,1,2030,2016,ADA_APSPt_1908,byohannes,2016/08/03 18:25:25+00,ADA,2024/06/27 20:42:58+00,,{FFC82A56-26F6-4781-9A43-4DE78CCB59BD},1908
-8574143.80867602,4708957.51894402,None,,1,2030,2016,ADA_APSPt_1909,bblowe,2016/08/12 22:35:49+00,ADA,2024/06/27 20:42:58+00,,{185B850E-8EA3-4EDE-8516-6065896A9441},1909
-8573129.76535124,4705238.27106539,None,,1,2030,2016,ADA_APSPt_1910,dwilkins,2016/09/07 06:16:37+00,ADA,2024/06/27 20:42:58+00,,{FD93E8FE-7417-4B0E-AB5E-9072D158BDD7},1910
-8571491.69642309,4701894.20285728,Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_1911,dwilkins,2016/08/11 17:36:10+00,ADA,2024/06/27 20:42:58+00,,{A4A3E28F-253B-4C11-B6E1-7A2BEF32446F},1911
-8568605.2589124,4703386.10127507,None,,1,2030,2016,ADA_APSPt_1912,sbennett,2016/09/06 20:16:01+00,ADA,2024/06/27 20:42:58+00,,{FAC32F97-DC1F-408E-A124-33E4EF220B44},1912
-8577079.29924332,4707877.76984349,Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_1913,pkhouri,2016/09/01 22:10:32+00,ADA,2024/06/27 20:42:58+00,,{C106349E-E254-4C10-8801-2E412CB64212},1913
-8571657.54888652,4706228.22383972,None,,1,2030,2016,ADA_APSPt_1914,dwilkins,2016/08/22 22:44:43+00,ADA,2024/06/27 20:42:58+00,,{B759197B-35F3-4E2B-AA24-F1C0FB8A6A03},1914
-8574598.04360162,4708183.07143561,None,,1,2030,2016,ADA_APSPt_1915,bblowe,2016/08/12 20:22:17+00,ADA,2024/06/27 20:42:58+00,,{96BA9EB5-13B6-4920-81B3-46874481D3D7},1915
-8574924.51084339,4706813.04239884,None,,1,2030,2016,ADA_APSPt_1916,sbennett,2016/09/13 18:14:30+00,ADA,2024/06/27 20:42:58+00,,{6A2F0EAA-3BC8-4CD6-9677-54EFBD90B4D6},1916
-8571274.67911732,4714901.01384529,Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_1917,pkhouri,2016/08/12 16:49:50+00,ADA,2024/06/27 20:42:58+00,,{8DA31A4D-A2FE-4775-BD0D-9B38C7708E03},1917
-8580532.84185402,4714454.07166258,None,,1,2030,2016,ADA_APSPt_1918,byohannes,2016/08/05 17:13:29+00,ADA,2024/06/27 20:42:58+00,,{C26D7AEC-FFEC-4F49-A26C-21B64776C5EF},1918
-8576006.65212562,4707536.3677955,None,,1,2030,2016,ADA_APSPt_1919,cwright,2016/09/14 22:37:17+00,ADA,2024/06/27 20:42:58+00,,{5F94925F-59E8-4884-9398-9C205AAC6CBA},1919
-8576380.4299437,4708815.72466844,None,,1,2030,2016,ADA_APSPt_1920,,,ADA,2024/06/27 20:42:58+00,,{E74F621E-756E-4550-BBD6-ECA2911027C5},1920
-8575467.08235488,4707534.0124541,None,,1,2030,2016,ADA_APSPt_1921,dwilkins,2016/09/13 08:39:22+00,ADA,2024/06/27 20:42:58+00,,{AF1A9FD7-07DE-49BF-96A1-2B45328050E2},1921
-8579234.41778093,4709785.0036466,None,,1,2030,2016,ADA_APSPt_1922,kshedrick,2016/09/01 18:15:19+00,ADA,2024/06/27 20:42:58+00,,{DE8F3FF4-938E-41E7-9981-66CE6FEADF52},1922
-8564879.93610808,4702982.69651177,None,,1,2030,2016,ADA_APSPt_1923,byohannes,2016/08/16 17:12:58+00,ADA,2024/06/27 20:42:58+00,,{5431DCA7-D5E5-428D-B2C7-1726DB8129D3},1923
-8570099.83105903,4707540.04094654,Type A : Old version (non-compliant),,1,2030,2016,ADA_APSPt_1924,jmohammad,2016/08/25 21:15:27+00,ADA,2024/06/27 20:42:58+00,,{ADB10CEB-8289-4661-B5DA-24B1677B179C},1924
-8575209.79511279,4708200.55727652,None,,1,2030,2016,ADA_APSPt_1925,cwright,2016/09/15 17:28:15+00,ADA,2024/06/27 20:42:58+00,,{89EBE0E4-B3EF-4EEA-8DC1-A3F142077698},1925
-8577310.76031739,4710703.35633455,None,,1,2030,2016,ADA_APSPt_1926,bblowe,2016/08/23 23:46:09+00,ADA,2024/06/27 20:42:58+00,,{E6506472-2146-4495-AD71-E47DA8096645},1926
-8575635.78241947,4717689.76341544,None,,1,2030,2016,ADA_APSPt_1927,,,ADA,2024/06/27 20:42:58+00,,{10DADEE8-FDCF-49DA-91FB-1A018030CE5A},1927
-8571836.22846548,4715498.09264239,None,,1,2030,2016,ADA_APSPt_1928,mkeke,2016/08/11 17:40:43+00,ADA,2024/06/27 20:42:58+00,,{6A0277F2-DB48-4BF5-A346-4EAD74A692AB},1928
-8573137.08220587,4705353.47258977,Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_1929,dwilkins,2016/09/07 06:22:06+00,ADA,2024/06/27 20:42:58+00,,{30CB6CFC-0BE2-4166-9ABA-6DDA3ACDB138},1929
-8574605.54473371,4712030.36637558,None,,1,2030,2016,ADA_APSPt_1930,,,ADA,2024/06/27 20:42:58+00,,{650B421F-26AF-4B51-96CA-C096E084D765},1930
-8572947.72552387,4708403.46178384,None,,1,2030,2016,ADA_APSPt_1931,bblowe,2016/08/17 03:49:24+00,ADA,2024/06/27 20:42:58+00,,{203E4F83-6BD6-4E5C-B237-896BA0A4D916},1931
-8571836.27184086,4709599.41471078,None,,1,2030,2016,ADA_APSPt_1932,cwright,2016/08/22 20:48:14+00,ADA,2024/06/27 20:42:58+00,,{27D4311C-9059-41F3-9CB9-21B80E9C9059},1932
-8570878.56471614,4710409.85017812,Type A : Old version (non-compliant),,1,2030,2016,ADA_APSPt_1933,cwright,2016/08/18 22:50:46+00,ADA,2024/06/27 20:42:58+00,,{EECD19A4-8AE2-4897-A500-1C1A573A4674},1933
-8574042.11468962,4718050.824765,Type A : Old version (non-compliant),,1,2030,2016,ADA_APSPt_1934,mkeke,2016/08/16 04:42:08+00,ADA,2024/06/27 20:42:58+00,,{FDC9A3C5-A8CD-4856-870E-46C70D336F70},1934
-8566994.25986806,4702877.19293992,Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_1935,,,ADA,2024/06/27 20:42:58+00,,{86CD0102-FC28-4985-86AA-C46886FDC2F0},1935
-8579671.76509251,4711937.15467926,None,,1,2030,2016,ADA_APSPt_1936,bblowe,2016/09/02 20:19:20+00,ADA,2024/06/27 20:42:58+00,,{7DAA1A6D-471D-40BB-9017-2BF1E31A7D8B},1936
-8572338.65685812,4709065.31218713,None,,1,2030,2016,ADA_APSPt_1937,cwright,2016/08/19 16:27:43+00,ADA,2024/06/27 20:42:58+00,,{F8717ED1-4C82-4829-9FD4-8CC0F6A13448},1937
-8574603.95792597,4719365.61330499,None,,1,2030,2016,ADA_APSPt_1938,,,ADA,2024/06/27 20:42:58+00,,{1D697D5C-37A2-4704-9929-311F53657DD4},1938
-8574593.1294985,4708731.30332027,None,,1,2030,2016,ADA_APSPt_1939,bblowe,2016/08/12 20:50:46+00,ADA,2024/06/27 20:42:58+00,,{B5E23553-40F8-44C1-B66D-2748C65C137B},1939
-8572247.04047133,4705010.65443084,None,,1,2030,2016,ADA_APSPt_1940,dwilkins,2016/08/26 06:43:45+00,ADA,2024/06/27 20:42:58+00,,{6662C836-99EB-44B7-B58D-326235C877BC},1940
-8576422.98722363,4711350.08711958,Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_1941,cwright,2016/08/08 21:46:09+00,ADA,2024/06/27 20:42:58+00,,{4E7C0597-C3EB-4B86-96A2-22B0F8D4B77E},1941
-8574543.81015547,4711486.43121243,None,,1,2030,2016,ADA_APSPt_1942,hseyedinejad,2016/08/08 21:43:46+00,ADA,2024/06/27 20:42:58+00,,{955FC8AE-D16C-4D6F-A9D0-ECEA54410D23},1942
-8571049.155622,4707406.64423894,None,,1,2030,2016,ADA_APSPt_1943,hseyedinejad,2016/08/24 23:16:20+00,ADA,2024/06/27 20:42:58+00,,{21324230-85A3-4B20-8353-71435F5D23C8},1943
-8569976.19918185,4705889.53697884,None,,1,2030,2016,ADA_APSPt_1944,hseyedinejad,2016/08/19 21:14:25+00,ADA,2024/06/27 20:42:58+00,,{C94A8D19-6178-45B0-AE15-7273DA7836B4},1944
-8581380.50201615,4712472.99433459,Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_1945,mkeke,2016/08/29 21:10:21+00,ADA,2024/06/27 20:42:58+00,,{2CA46044-6775-4109-8880-42DC29DC6141},1945
-8571416.32097573,4706605.67556286,None,,1,2030,2016,ADA_APSPt_1946,hseyedinejad,2016/08/16 19:18:56+00,ADA,2024/06/27 20:42:58+00,,{69CDBC99-34ED-490A-A23F-1D259C49CA9E},1946
-8575681.70015317,4707748.08112182,Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_1947,dwilkins,2016/09/08 08:28:39+00,ADA,2024/06/27 20:42:58+00,,{F658F65A-8A98-496A-8C78-E7F48E621447},1947
-8574926.78576083,4710576.61094738,None,,1,2030,2016,ADA_APSPt_1948,hseyedinejad,2016/08/09 17:26:29+00,ADA,2024/06/27 20:42:58+00,,{D0A2DBD6-8DF3-475E-9527-6CC962AA0D95},1948
-8575336.13127998,4715409.98582682,None,,1,2030,2016,ADA_APSPt_1949,mquach,2016/08/03 23:03:24+00,ADA,2024/06/27 20:42:58+00,,{F4DAA524-1859-4F7B-A0EE-BA346EC55452},1949
-8581351.20339456,4712933.5840764,None,,1,2030,2016,ADA_APSPt_1950,Esri_Anonymous,2016/07/02 01:44:52+00,ADA,2024/06/27 20:42:58+00,,{2677C2E1-B28C-48B0-9CBF-67B2C965ED29},1950
-8573661.75119434,4718553.7593116,None,,1,2030,2016,ADA_APSPt_1951,mkeke,2016/08/15 00:39:46+00,ADA,2024/06/27 20:42:58+00,,{31E6D141-429D-4E6E-83F0-2C04C55FB055},1951
-8577027.85982083,4706257.78062035,Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_1952,sbennett,2016/09/09 17:08:49+00,ADA,2024/06/27 20:42:58+00,,{D10FED03-69AC-43D0-B57A-CFE84BE7BBDC},1952
-8576450.54175681,4710707.83559431,None,,1,2030,2016,ADA_APSPt_1953,hseyedinejad,2016/09/12 21:36:58+00,ADA,2024/06/27 20:42:58+00,,{E3E94681-FC42-4A75-8875-CABA381AF181},1953
-8567898.24206508,4703318.81919924,Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_1954,,,ADA,2024/06/27 20:42:58+00,,{B88B3A48-5AD3-45F9-AE51-799DB1A6BFB2},1954
-8573793.45638544,4704385.95355758,None,,1,2030,2016,ADA_APSPt_1955,,,ADA,2024/06/27 20:42:58+00,,{2ED05539-AA24-4434-BAFC-67E3DA9C9B5C},1955
-8574742.31646484,4705118.25436542,None,,1,2030,2016,ADA_APSPt_1956,dwilkins,2016/08/30 21:07:41+00,ADA,2024/06/27 20:42:58+00,,{887542E9-25E6-4F75-825E-907532401978},1956
-8573804.42548214,4716815.99687927,None,,1,2030,2016,ADA_APSPt_1957,mkeke,2016/08/20 04:30:58+00,ADA,2024/06/27 20:42:58+00,,{3967C1C0-736C-4045-A340-E28DBD81E739},1957
-8570625.75674652,4710159.27238979,None,,1,2030,2016,ADA_APSPt_1958,cwright,2016/08/18 20:44:10+00,ADA,2024/06/27 20:42:58+00,,{8329BA4C-CC0E-4BBF-AA2B-AD2B29EA08F4},1958
-8570973.88954248,4701907.36137627,None,,1,2030,2016,ADA_APSPt_1959,hseyedinejad,2016/08/30 23:36:53+00,ADA,2024/06/27 20:42:58+00,,{5D2C2326-343E-43F7-B12B-B087DB813E9C},1959
-8573821.583508,4715423.51772109,None,,1,2030,2016,ADA_APSPt_1960,sbennett,2016/08/10 21:25:05+00,ADA,2024/06/27 20:42:58+00,,{BAF1687C-AD28-4241-99AF-EAE46B4F98DF},1960
-8569704.29893172,4707496.28040521,None,,1,2030,2016,ADA_APSPt_1961,jmohammad,2016/08/18 15:31:43+00,ADA,2024/06/27 20:42:58+00,,{5EEE7309-6C3B-411A-BEEB-704917A9A598},1961
-8574396.35399042,4709808.42673696,None,,1,2030,2016,ADA_APSPt_1962,cbarreto,2016/08/04 22:15:08+00,ADA,2024/06/27 20:42:58+00,,{2155F0CD-FB58-496E-A2E8-7EF9869990D6},1962
-8572007.11942967,4709575.97525844,None,,1,2030,2016,ADA_APSPt_1963,cwright,2016/08/19 01:44:08+00,ADA,2024/06/27 20:42:58+00,,{4A97FBB8-BD88-4660-8341-72AF5FC97A00},1963
-8569062.69131538,4706815.06463964,None,,1,2030,2016,ADA_APSPt_1964,hseyedinejad,2016/08/23 18:24:16+00,ADA,2024/06/27 20:42:58+00,,{53395DD8-545A-43FB-80AC-63ADA1E179CB},1964
-8568715.35002515,4700363.95869493,None,,1,2030,2016,ADA_APSPt_1965,jmohammad,2016/08/09 21:46:00+00,ADA,2024/06/27 20:42:58+00,,{7C9B7514-BAF7-4890-A042-1583765B9F06},1965
-8575255.09732941,4712680.30052746,None,,1,2030,2016,ADA_APSPt_1966,hseyedinejad,2016/08/10 20:15:31+00,ADA,2024/06/27 20:42:58+00,,{B97C34C6-4C98-4C96-8021-4316A5DDA627},1966
-8571538.2400519,4706228.13465034,None,,1,2030,2016,ADA_APSPt_1967,dwilkins,2016/08/22 22:52:57+00,ADA,2024/06/27 20:42:58+00,,{242E4085-EA03-4919-B0F6-63C99D8E38C0},1967
-8571836.83204922,4709490.60331587,None,,1,2030,2016,ADA_APSPt_1968,cwright,2016/08/23 18:25:38+00,ADA,2024/06/27 20:42:58+00,,{9CAFAD21-7F23-4943-A2F0-60083B38E446},1968
-8571031.75277803,4706453.82700143,None,,1,2030,2016,ADA_APSPt_1969,hseyedinejad,2016/08/17 17:22:48+00,ADA,2024/06/27 20:42:58+00,,{5CD63EAC-8CD6-4303-9C9E-48B31CEB7D4B},1969
-8575652.5727152,4708746.09593568,None,,1,2030,2016,ADA_APSPt_1970,pkhouri,2016/08/31 20:51:40+00,ADA,2024/06/27 20:42:58+00,,{2CE2242C-EA2A-486D-8B7E-A35CC2A263FB},1970
-8571178.31238216,4700925.55058653,None,,1,2030,2016,ADA_APSPt_1971,dwilkins,2016/08/11 18:44:24+00,ADA,2024/06/27 20:42:58+00,,{3051F458-349D-4ADA-9C6F-E8B2BF26B602},1971
-8574500.97622906,4709361.11626154,None,,1,2030,2016,ADA_APSPt_1972,sbennett,2016/08/30 20:31:58+00,ADA,2024/06/27 20:42:58+00,,{48A8AE94-5381-4946-B5E1-C11F0D0F66CB},1972
-8573618.61359426,4717880.90600719,None,,1,2030,2016,ADA_APSPt_1973,cbarreto,2016/08/04 21:12:35+00,ADA,2024/06/27 20:42:58+00,,{67604C2E-E931-442A-9461-AAFF5B8C4935},1973
-8567258.20594339,4704288.6524064,Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_1974,,,ADA,2024/06/27 20:42:58+00,,{C1F58AC3-0B13-49D5-9897-12A38D71D9CA},1974
-8578061.65550208,4708085.28923499,None,,1,2030,2016,ADA_APSPt_1975,kshedrick,2016/09/05 19:18:47+00,ADA,2024/06/27 20:42:58+00,,{6F8CEEEF-72B8-4AE7-9085-CF23CC5F94EF},1975
-8577107.55226455,4708727.59505963,None,,1,2030,2016,ADA_APSPt_1976,pkhouri,2016/09/12 17:18:28+00,ADA,2024/06/27 20:42:58+00,,{76AD71AC-3928-4824-8630-65E8888848F7},1976
-8574588.35997438,4711966.33315792,None,,1,2030,2016,ADA_APSPt_1977,hseyedinejad,2016/08/08 23:04:23+00,ADA,2024/06/27 20:42:58+00,,{F782A798-A7D1-46EF-92BF-1387D189A0C5},1977
-8571336.93594985,4699496.2260437,None,,1,2030,2016,ADA_APSPt_1978,byohannes,2016/08/04 20:04:20+00,ADA,2024/06/27 20:42:58+00,,{7C73EF39-80F0-4564-BD33-7380EA54933B},1978
